order_id,order_date,customer_id,product_id,quantity,discount_pct,unit_price_inr,delivery_cost_inr,promised_delivery_date,actual_delivery_date,payment_method
O00289,2025-12-29,C0195,P012,2,15,509.15,400,2025-12-31,2025-12-31,Debit Card
O00290,2025-02-20,C0421,P005,1,15,3399.15,198,2025-02-24,2025-02-24,Credit Card
O00291,2024-05-25,C0497,P004,2,20,12799.2,390,2024-05-30,2024-05-29,Debit Card
O00292,2024-02-14,C0158,P006,1,5,8549.05,162,2024-02-17,2024-02-18,Wallet
O00293,2024-03-26,C0273,P007,3,20,3999.2,209,2024-03-31,2024-03-30,Credit Card
O00294,2024-06-27,C0115,P009,1,0,399.0,170,2024-07-04,2024-07-04,PayPal
O00295,2024-03-30,C0227,P012,2,5,569.05,199,2024-04-06,2024-04-06,UPI
O00296,2025-09-26,C0133,P009,3,0,399.0,184,2025-09-29,2025-09-30,UPI
O00297,2024-12-06,C0156,P004,1,0,15999.0,419,2024-12-09,2024-12-11,Wallet
O00298,2024-08-01,C0357,P004,2,5,15199.05,248,2024-08-03,2024-08-03,Wallet
O00299,2024-07-20,C0259,P003,3,0,7999.0,442,2024-07-27,2024-07-28,Wallet
O00300,2025-01-12,C0603,P010,1,10,1979.1,430,2025-01-16,2025-01-16,Debit Card
O00301,2025-02-18,C0101,P005,1,0,3999.0,461,2025-02-23,2025-02-25,UPI
O00302,2024-07-31,C0411,P012,2,5,569.05,105,2024-08-02,2024-08-02,UPI
O00303,2024-07-05,C0242,P002,3,10,4949.1,296,2024-07-09,2024-07-08,PayPal
O00304,2025-06-27,C0163,P008,1,10,6299.1,219,2025-06-30,2025-06-30,PayPal
O00305,2024-12-11,C0536,P004,2,10,14399.1,202,2024-12-13,2024-12-14,Wallet
O00306,2025-02-22,C0088,P003,2,5,7599.05,204,2025-02-24,2025-02-24,PayPal
O00307,2024-02-17,C0080,P006,2,15,7649.15,363,2024-02-21,2024-02-22,Wallet
O00308,2025-01-17,C0017,P005,1,0,3999.0,283,2025-01-24,2025-01-24,Wallet
O00309,2025-11-10,C0096,P004,1,5,15199.05,439,2025-11-14,2025-11-14,Credit Card
O00310,2024-08-10,C0206,P006,2,5,8549.05,401,2024-08-17,2024-08-17,PayPal
O00311,2025-12-03,C0440,P011,2,15,1104.15,430,2025-12-07,2025-12-08,UPI
O00312,2024-06-16,C0584,P010,3,5,2089.05,439,2024-06-20,2024-06-22,PayPal
O00313,2025-01-18,C0617,P006,1,0,8999.0,298,2025-01-23,2025-01-23,Wallet
O00314,2025-03-01,C0014,P004,1,0,15999.0,122,2025-03-03,2025-03-04,Debit Card
O00315,2025-12-19,C0201,P008,1,15,5949.15,299,2025-12-22,2025-12-22,Wallet
O00316,2024-03-08,C0311,P007,1,20,3999.2,145,2024-03-12,2024-03-13,PayPal
O00317,2025-08-13,C0071,P007,2,5,4749.05,93,2025-08-15,2025-08-16,Wallet
O00318,2025-10-31,C0060,P008,1,15,5949.15,415,2025-11-07,2025-11-07,PayPal
O00319,2024-11-10,C0175,P001,1,10,2699.1,199,2024-11-14,2024-11-14,Wallet
O00320,2025-05-08,C0023,P004,3,0,15999.0,288,2025-05-12,2025-05-15,UPI
O00321,2025-01-12,C0138,P002,1,10,4949.1,344,2025-01-14,2025-01-14,UPI
O00322,2025-11-27,C0516,P001,1,5,2849.05,182,2025-11-30,2025-11-29,PayPal
O00323,2024-06-17,C0089,P010,2,5,2089.05,469,2024-06-21,2024-06-21,UPI
O00324,2025-09-25,C0399,P011,1,0,1299.0,411,2025-09-29,2025-09-29,Debit Card
O00325,2025-06-02,C0387,P007,1,15,4249.15,153,2025-06-04,2025-06-04,Debit Card
O00326,2025-06-18,C0474,P003,1,5,7599.05,444,2025-06-20,2025-06-21,Credit Card
O00327,2025-08-22,C0439,P010,1,15,1869.15,315,2025-08-26,2025-08-28,PayPal
O00328,2024-10-12,C0405,P009,2,0,399.0,433,2024-10-15,2024-10-16,Wallet
O00329,2024-04-09,C0258,P009,2,0,399.0,300,2024-04-11,2024-04-11,UPI
O00330,2024-08-28,C0533,P005,1,30,2799.3,271,2024-09-02,2024-09-01,Wallet
O00331,2025-07-29,C0068,P005,3,20,3199.2,276,2025-08-01,2025-08-01,Wallet
O00332,2025-04-07,C0116,P009,2,15,339.15,108,2025-04-11,2025-04-11,Credit Card
O00333,2025-02-04,C0528,P010,1,20,1759.2,126,2025-02-08,2025-02-08,PayPal
O00334,2024-08-31,C0481,P005,2,10,3599.1,409,2024-09-02,2024-09-02,Credit Card
O00335,2025-08-21,C0632,P006,1,0,8999.0,118,2025-08-25,2025-08-28,Wallet
O00336,2024-02-07,C0591,P005,1,0,3999.0,192,2024-02-10,2024-02-10,Wallet
O00337,2025-02-27,C0133,P010,4,25,1649.25,278,2025-03-03,2025-03-03,Wallet
O00338,2024-05-18,C0013,P012,1,10,539.1,202,2024-05-25,2024-05-28,Wallet
O00339,2024-03-16,C0583,P004,1,30,11199.3,168,2024-03-18,2024-03-18,Debit Card
O00340,2024-07-06,C0056,P010,1,0,2199.0,248,2024-07-11,2024-07-13,PayPal
O00341,2024-05-02,C0360,P012,1,15,509.15,181,2024-05-06,2024-05-05,PayPal
O00342,2025-12-14,C0604,P005,1,25,2999.25,223,2025-12-21,2025-12-21,Credit Card
O00343,2025-01-31,C0332,P008,1,0,6999.0,268,2025-02-05,2025-02-07,PayPal
O00344,2025-03-27,C0632,P001,1,10,2699.1,272,2025-04-01,2025-04-04,UPI
O00345,2024-09-05,C0543,P001,1,0,2999.0,295,2024-09-12,2024-09-15,PayPal
O00346,2025-02-02,C0387,P010,3,0,2199.0,274,2025-02-04,2025-02-04,PayPal
O00347,2025-11-11,C0163,P008,3,30,4899.3,265,2025-11-16,2025-11-18,PayPal
O00348,2025-10-25,C0605,P005,1,0,3999.0,168,2025-10-27,2025-10-27,Debit Card
O00349,2024-10-04,C0126,P005,1,10,3599.1,175,2024-10-07,2024-10-08,PayPal
O00350,2024-07-20,C0024,P003,3,15,6799.15,342,2024-07-24,2024-07-24,PayPal
O00351,2025-04-18,C0406,P011,3,5,1234.05,250,2025-04-22,2025-04-21,UPI
O00352,2024-11-12,C0414,P006,2,5,8549.05,259,2024-11-14,2024-11-14,Debit Card
O00353,2024-03-28,C0470,P005,1,10,3599.1,180,2024-04-02,2024-04-01,PayPal
O00354,2024-04-04,C0342,P003,1,10,7199.1,320,2024-04-06,2024-04-06,UPI
O00355,2025-05-02,C0140,P008,1,10,6299.1,161,2025-05-06,2025-05-09,Debit Card
O00356,2025-11-20,C0437,P001,2,5,2849.05,271,2025-11-24,2025-11-25,Wallet
O00357,2024-12-06,C0348,P009,1,10,359.1,239,2024-12-11,2024-12-11,Credit Card
O00358,2025-06-27,C0463,P007,3,10,4499.1,137,2025-06-30,2025-06-30,Credit Card
O00359,2025-11-20,C0143,P005,2,0,3999.0,275,2025-11-25,2025-11-25,Credit Card
O00360,2025-08-15,C0013,P009,1,5,379.05,237,2025-08-22,2025-08-24,PayPal
O00361,2025-12-20,C0196,P011,4,10,1169.1,202,2025-12-24,2025-12-26,Credit Card
O00362,2025-05-08,C0327,P006,2,10,8099.1,196,2025-05-13,2025-05-15,Wallet
O00363,2024-10-05,C0267,P010,2,0,2199.0,401,2024-10-10,2024-10-10,UPI
O00364,2024-11-19,C0461,P010,2,0,2199.0,459,2024-11-23,2024-11-23,Wallet
O00365,2024-02-11,C0404,P004,1,25,11999.25,476,2024-02-16,2024-02-17,Credit Card
O00366,2024-09-10,C0313,P011,1,0,1299.0,253,2024-09-13,2024-09-13,Wallet
O00367,2024-08-12,C0203,P007,4,15,4249.15,207,2024-08-16,2024-08-17,Credit Card
O00368,2024-03-21,C0124,P012,1,10,539.1,264,2024-03-28,2024-03-30,Wallet
O00369,2025-01-27,C0140,P009,1,5,379.05,218,2025-01-30,2025-02-01,UPI
O00370,2024-11-04,C0357,P009,1,15,339.15,253,2024-11-08,2024-11-09,UPI
O00371,2025-11-21,C0262,P005,1,5,3799.05,331,2025-11-23,2025-11-22,Debit Card
O00372,2024-05-21,C0569,P009,1,0,399.0,437,2024-05-26,2024-05-25,Credit Card
O00373,2024-04-02,C0303,P002,1,0,5499.0,153,2024-04-07,2024-04-06,Credit Card
O00374,2024-03-11,C0079,P004,3,15,13599.15,263,2024-03-14,2024-03-14,PayPal
O00375,2024-01-26,C0561,P007,3,5,4749.05,202,2024-02-02,2024-02-03,PayPal
O00376,2025-10-07,C0260,P009,2,0,399.0,438,2025-10-09,2025-10-10,UPI
O00377,2024-06-28,C0619,P005,1,15,3399.15,195,2024-07-01,2024-07-04,Credit Card
O00378,2024-10-18,C0471,P003,2,0,7999.0,426,2024-10-23,2024-10-22,Debit Card
O00379,2024-09-07,C0173,P008,1,15,5949.15,281,2024-09-10,2024-09-10,PayPal
O00380,2025-06-22,C0166,P010,1,0,2199.0,268,2025-06-26,2025-06-27,Debit Card
O00381,2025-07-21,C0180,P008,1,0,6999.0,198,2025-07-28,2025-07-28,PayPal
O00382,2025-08-29,C0088,P009,3,5,379.05,96,2025-09-02,2025-09-03,Debit Card
O00383,2024-03-19,C0088,P012,1,0,599.0,170,2024-03-24,2024-03-23,UPI
O00384,2024-08-30,C0509,P005,1,15,3399.15,252,2024-09-03,2024-09-04,Debit Card
O00385,2024-06-20,C0552,P006,4,0,8999.0,436,2024-06-24,2024-06-25,UPI
O00386,2025-08-06,C0307,P011,1,0,1299.0,295,2025-08-10,2025-08-09,Credit Card
O00387,2025-11-08,C0175,P009,1,25,299.25,149,2025-11-15,2025-11-15,Debit Card
O00388,2025-12-05,C0305,P010,2,15,1869.15,263,2025-12-10,2025-12-12,PayPal
O00389,2025-08-28,C0161,P005,1,10,3599.1,232,2025-09-01,2025-09-01,PayPal
O00390,2025-12-08,C0156,P008,1,20,5599.2,464,2025-12-15,2025-12-17,Wallet
O00391,2024-03-10,C0024,P011,2,10,1169.1,360,2024-03-14,2024-03-15,UPI
O00392,2024-07-20,C0035,P007,3,20,3999.2,293,2024-07-22,2024-07-21,Wallet
O00393,2024-01-26,C0140,P012,1,15,509.15,101,2024-01-28,2024-01-28,Wallet
O00394,2025-12-08,C0552,P003,1,0,7999.0,419,2025-12-12,2025-12-14,UPI
O00395,2025-12-15,C0494,P011,1,20,1039.2,169,2025-12-22,2025-12-23,UPI
O00396,2025-01-06,C0320,P001,1,10,2699.1,354,2025-01-13,2025-01-13,UPI
O00397,2025-08-11,C0334,P001,2,20,2399.2,281,2025-08-14,2025-08-13,PayPal
O00398,2024-06-25,C0349,P011,2,10,1169.1,285,2024-06-28,2024-06-28,Wallet
O00399,2025-05-02,C0499,P002,4,5,5224.05,120,2025-05-05,2025-05-05,Debit Card
O00400,2025-10-20,C0535,P010,2,0,2199.0,262,2025-10-24,2025-10-24,PayPal
O00401,2025-07-24,C0643,P011,1,20,1039.2,216,2025-07-26,2025-07-25,Debit Card
O00402,2024-09-25,C0525,P012,3,10,539.1,381,2024-09-28,2024-09-28,Debit Card
O00403,2025-07-22,C0138,P006,1,10,8099.1,375,2025-07-29,2025-07-28,Credit Card
O00404,2024-09-18,C0612,P009,3,5,379.05,339,2024-09-21,2024-09-23,Credit Card
O00405,2024-09-01,C0355,P006,1,0,8999.0,148,2024-09-04,2024-09-07,Wallet
O00406,2024-11-06,C0325,P007,1,5,4749.05,475,2024-11-08,2024-11-08,UPI
O00407,2025-07-08,C0637,P002,2,20,4399.2,288,2025-07-10,2025-07-10,Debit Card
O00408,2024-04-08,C0419,P007,1,20,3999.2,308,2024-04-13,2024-04-14,PayPal
O00409,2025-06-10,C0339,P005,1,5,3799.05,148,2025-06-14,2025-06-16,PayPal
O00410,2024-08-26,C0630,P007,1,20,3999.2,326,2024-08-28,2024-08-29,Wallet
O00411,2025-09-27,C0282,P004,1,0,15999.0,447,2025-09-29,2025-09-29,PayPal
O00412,2025-09-17,C0248,P003,2,5,7599.05,134,2025-09-20,2025-09-20,UPI
O00413,2025-03-28,C0154,P012,4,0,599.0,360,2025-03-31,2025-03-31,PayPal
O00414,2024-10-23,C0099,P002,3,5,5224.05,196,2024-10-25,2024-10-25,Debit Card
O00415,2025-06-30,C0352,P008,1,10,6299.1,211,2025-07-03,2025-07-06,Credit Card
O00416,2024-02-28,C0509,P001,1,5,2849.05,195,2024-03-04,2024-03-06,UPI
O00417,2025-09-30,C0644,P003,1,10,7199.1,375,2025-10-02,2025-10-02,UPI
O00418,2024-05-09,C0151,P011,3,0,1299.0,392,2024-05-14,2024-05-13,Wallet
O00419,2025-06-19,C0468,P005,1,5,3799.05,345,2025-06-23,2025-06-24,UPI
O00420,2025-06-04,C0144,P005,1,20,3199.2,221,2025-06-09,2025-06-09,Credit Card
O00421,2024-01-01,C0457,P007,1,25,3749.25,456,2024-01-06,2024-01-07,PayPal
O00422,2025-10-04,C0496,P012,1,0,599.0,452,2025-10-11,2025-10-12,Credit Card
O00423,2025-02-17,C0024,P009,1,10,359.1,311,2025-02-22,2025-02-23,Credit Card
O00424,2025-10-22,C0053,P005,1,10,3599.1,245,2025-10-29,2025-10-29,Debit Card
O00425,2024-04-28,C0265,P006,1,5,8549.05,442,2024-05-01,2024-05-01,Credit Card
O00426,2025-10-04,C0601,P005,1,20,3199.2,353,2025-10-11,2025-10-11,Debit Card
O00427,2025-02-18,C0259,P001,1,5,2849.05,395,2025-02-22,2025-02-24,Wallet
O00428,2024-03-12,C0020,P001,3,0,2999.0,131,2024-03-16,2024-03-19,Wallet
O00429,2025-03-02,C0218,P006,3,20,7199.2,405,2025-03-09,2025-03-09,Debit Card
O00430,2024-04-30,C0017,P009,1,0,399.0,119,2024-05-02,2024-05-02,Wallet
O00431,2025-04-29,C0155,P002,1,0,5499.0,373,2025-05-02,2025-05-02,Credit Card
O00432,2025-08-17,C0372,P008,3,0,6999.0,181,2025-08-24,2025-08-25,PayPal
O00433,2025-01-19,C0026,P011,2,10,1169.1,95,2025-01-26,2025-01-26,UPI
O00434,2025-03-25,C0620,P006,1,5,8549.05,274,2025-03-30,2025-03-31,Credit Card
O00435,2025-01-25,C0329,P012,1,0,599.0,286,2025-01-27,2025-01-28,PayPal
O00436,2025-09-10,C0191,P009,3,20,319.2,290,2025-09-12,2025-09-13,PayPal
O00437,2025-07-11,C0262,P006,2,5,8549.05,407,2025-07-18,2025-07-21,PayPal
O00438,2024-03-14,C0233,P002,2,20,4399.2,236,2024-03-16,2024-03-16,Wallet
O00439,2024-07-06,C0015,P007,1,0,4999.0,346,2024-07-13,2024-07-14,UPI
O00440,2025-06-03,C0358,P002,1,0,5499.0,281,2025-06-06,2025-06-09,PayPal
O00441,2024-10-15,C0510,P004,1,5,15199.05,158,2024-10-17,2024-10-17,Debit Card
O00442,2025-06-25,C0535,P010,1,0,2199.0,304,2025-07-02,2025-07-03,Credit Card
O00443,2025-06-13,C0293,P007,2,0,4999.0,473,2025-06-20,2025-06-20,PayPal
O00444,2024-11-23,C0305,P009,1,15,339.15,265,2024-11-28,2024-11-28,Debit Card
O00445,2025-08-25,C0462,P010,1,15,1869.15,103,2025-08-30,2025-08-29,UPI
O00446,2025-12-20,C0294,P002,1,5,5224.05,117,2025-12-24,2025-12-24,Credit Card
O00447,2025-11-09,C0344,P009,1,0,399.0,92,2025-11-11,2025-11-11,UPI
O00448,2025-10-11,C0265,P008,2,5,6649.05,461,2025-10-15,2025-10-16,Wallet
O00449,2024-11-22,C0590,P002,1,10,4949.1,176,2024-11-26,2024-11-26,Wallet
O00450,2025-11-19,C0248,P008,1,5,6649.05,309,2025-11-24,2025-11-24,UPI
O00451,2025-10-18,C0003,P001,3,15,2549.15,209,2025-10-21,2025-10-21,Wallet
O00452,2024-12-19,C0364,P008,1,15,5949.15,435,2024-12-23,2024-12-23,Credit Card
O00453,2025-08-06,C0619,P001,1,5,2849.05,193,2025-08-10,2025-08-10,Wallet
O00454,2025-02-19,C0557,P006,3,0,8999.0,304,2025-02-23,2025-02-24,Wallet
O00455,2025-02-17,C0539,P004,1,10,14399.1,142,2025-02-21,2025-02-23,Wallet
O00456,2025-07-31,C0311,P004,2,5,15199.05,296,2025-08-07,2025-08-07,Wallet
O00457,2024-08-21,C0374,P005,2,10,3599.1,230,2024-08-25,2024-08-24,Credit Card
O00458,2025-12-07,C0375,P009,1,10,359.1,167,2025-12-09,2025-12-10,Debit Card
O00459,2024-09-13,C0287,P009,3,0,399.0,151,2024-09-15,2024-09-16,Debit Card
O00460,2025-10-15,C0463,P011,1,20,1039.2,301,2025-10-22,2025-10-24,Credit Card
O00461,2024-02-01,C0439,P010,1,10,1979.1,302,2024-02-04,2024-02-04,Credit Card
O00462,2025-04-11,C0539,P012,2,0,599.0,98,2025-04-18,2025-04-20,PayPal
O00463,2024-08-19,C0525,P011,1,10,1169.1,472,2024-08-26,2024-08-25,Credit Card
O00464,2025-04-27,C0037,P003,2,0,7999.0,278,2025-05-01,2025-05-02,PayPal
O00465,2025-01-18,C0497,P011,2,30,909.3,362,2025-01-25,2025-01-25,Wallet
O00466,2024-09-29,C0128,P002,1,0,5499.0,458,2024-10-04,2024-10-04,PayPal
O00467,2024-01-16,C0212,P011,2,30,909.3,256,2024-01-20,2024-01-20,Debit Card
O00468,2025-12-23,C0285,P003,2,0,7999.0,306,2025-12-28,2025-12-27,PayPal
O00469,2024-02-05,C0106,P004,2,5,15199.05,373,2024-02-10,2024-02-11,Debit Card
O00470,2025-10-23,C0552,P011,3,0,1299.0,360,2025-10-25,2025-10-25,Credit Card
O00471,2024-03-23,C0145,P007,1,0,4999.0,440,2024-03-27,2024-03-28,PayPal
O00472,2025-08-19,C0079,P003,1,0,7999.0,285,2025-08-23,2025-08-24,Debit Card
O00473,2024-12-09,C0457,P003,2,25,5999.25,438,2024-12-13,2024-12-13,Wallet
O00474,2025-02-08,C0507,P011,3,20,1039.2,109,2025-02-12,2025-02-12,PayPal
O00475,2024-01-22,C0623,P011,1,10,1169.1,97,2024-01-26,2024-01-26,Credit Card
O00476,2024-10-08,C0242,P003,1,10,7199.1,428,2024-10-15,2024-10-15,Wallet
O00477,2025-11-04,C0567,P002,2,10,4949.1,396,2025-11-09,2025-11-09,Debit Card
O00478,2025-05-27,C0194,P010,1,5,2089.05,192,2025-06-03,2025-06-04,UPI
O00479,2025-05-04,C0454,P006,1,25,6749.25,416,2025-05-08,2025-05-08,Wallet
O00480,2025-06-20,C0627,P003,1,5,7599.05,130,2025-06-27,2025-06-27,Credit Card
O00481,2025-11-21,C0180,P008,1,0,6999.0,226,2025-11-26,2025-11-25,PayPal
O00482,2024-03-21,C0583,P011,1,5,1234.05,223,2024-03-26,2024-03-26,Wallet
O00483,2024-06-01,C0234,P004,1,5,15199.05,200,2024-06-04,2024-06-04,Wallet
O00484,2024-05-25,C0110,P005,1,20,3199.2,436,2024-05-29,2024-06-01,Wallet
O00485,2024-01-27,C0326,P010,3,15,1869.15,294,2024-02-03,2024-02-03,Wallet
O00486,2025-01-17,C0294,P002,1,25,4124.25,140,2025-01-20,2025-01-20,PayPal
O00487,2024-02-21,C0034,P006,1,15,7649.15,202,2024-02-24,2024-02-24,UPI
O00488,2024-04-08,C0255,P002,1,5,5224.05,373,2024-04-13,2024-04-15,PayPal
O00489,2024-08-13,C0437,P009,2,0,399.0,470,2024-08-17,2024-08-18,PayPal
O00490,2024-08-15,C0165,P008,1,5,6649.05,244,2024-08-19,2024-08-20,UPI
O00491,2025-02-16,C0191,P001,2,20,2399.2,213,2025-02-18,2025-02-21,Wallet
O00492,2025-12-17,C0267,P003,1,0,7999.0,268,2025-12-24,2025-12-24,Debit Card
O00493,2025-11-12,C0319,P009,2,15,339.15,424,2025-11-16,2025-11-17,Wallet
O00494,2024-04-10,C0550,P001,1,15,2549.15,412,2024-04-12,2024-04-12,PayPal
O00495,2025-10-18,C0065,P011,2,10,1169.1,217,2025-10-23,2025-10-22,PayPal
O00496,2025-11-29,C0359,P012,3,0,599.0,261,2025-12-03,2025-12-04,Credit Card
O00497,2024-05-22,C0088,P004,1,0,15999.0,202,2024-05-25,2024-05-25,PayPal
O00498,2025-02-21,C0186,P006,1,10,8099.1,169,2025-02-23,2025-02-26,Credit Card
O00499,2024-09-07,C0366,P007,1,0,4999.0,417,2024-09-11,2024-09-11,Credit Card
O00500,2024-12-21,C0118,P009,1,0,399.0,316,2024-12-25,2024-12-26,PayPal
O00501,2024-08-04,C0151,P001,1,0,2999.0,326,2024-08-06,2024-08-06,UPI
O00502,2024-02-16,C0459,P006,1,10,8099.1,335,2024-02-23,2024-02-24,Debit Card
O00503,2024-02-10,C0001,P007,1,0,4999.0,247,2024-02-17,2024-02-18,PayPal
O00504,2025-12-02,C0129,P010,1,5,2089.05,459,2025-12-04,2025-12-06,Credit Card
O00505,2024-12-13,C0280,P008,2,0,6999.0,324,2024-12-17,2024-12-17,PayPal
O00506,2025-10-27,C0466,P008,1,0,6999.0,304,2025-10-31,2025-10-31,Credit Card
O00507,2024-04-14,C0021,P005,1,0,3999.0,349,2024-04-17,2024-04-17,UPI
O00508,2025-06-16,C0038,P006,1,15,7649.15,194,2025-06-19,2025-06-22,Wallet
O00509,2025-02-10,C0040,P009,2,0,399.0,467,2025-02-12,2025-02-14,Debit Card
O00510,2024-02-16,C0203,P005,1,5,3799.05,202,2024-02-19,2024-02-20,PayPal
O00511,2025-09-07,C0041,P006,1,10,8099.1,442,2025-09-12,2025-09-12,Debit Card
O00512,2025-07-28,C0455,P012,1,5,569.05,109,2025-08-02,2025-08-02,Credit Card
O00513,2024-05-16,C0509,P007,1,10,4499.1,250,2024-05-20,2024-05-20,Wallet
O00514,2025-05-15,C0137,P008,1,15,5949.15,235,2025-05-18,2025-05-18,Debit Card
O00515,2024-06-12,C0274,P009,1,5,379.05,189,2024-06-17,2024-06-17,Debit Card
O00516,2025-12-18,C0054,P011,2,20,1039.2,156,2025-12-25,2025-12-26,UPI
O00517,2024-06-12,C0438,P006,1,0,8999.0,381,2024-06-17,2024-06-16,Debit Card
O00518,2025-07-25,C0070,P006,1,20,7199.2,318,2025-07-28,2025-07-28,PayPal
O00519,2024-08-15,C0199,P011,1,10,1169.1,260,2024-08-18,2024-08-19,Debit Card
O00520,2024-05-07,C0095,P005,1,10,3599.1,395,2024-05-14,2024-05-14,PayPal
O00521,2024-09-18,C0188,P009,1,5,379.05,262,2024-09-20,2024-09-21,UPI
O00522,2025-09-29,C0036,P005,2,0,3999.0,96,2025-10-06,2025-10-09,Debit Card
O00523,2025-01-10,C0644,P009,2,25,299.25,376,2025-01-12,2025-01-12,Credit Card
O00524,2025-05-11,C0460,P011,1,5,1234.05,424,2025-05-16,2025-05-18,PayPal
O00525,2024-12-13,C0347,P003,1,0,7999.0,370,2024-12-20,2024-12-22,Debit Card
O00526,2024-04-21,C0638,P010,1,20,1759.2,323,2024-04-28,2024-04-28,Debit Card
O00527,2024-05-12,C0258,P007,1,15,4249.15,257,2024-05-14,2024-05-14,Credit Card
O00528,2025-04-17,C0115,P001,1,25,2249.25,169,2025-04-24,2025-04-25,Wallet
O00529,2024-12-18,C0256,P001,4,15,2549.15,261,2024-12-20,2024-12-20,Wallet
O00530,2025-07-16,C0368,P007,1,25,3749.25,306,2025-07-20,2025-07-20,UPI
O00531,2024-11-17,C0363,P001,1,10,2699.1,461,2024-11-20,2024-11-20,PayPal
O00532,2024-10-29,C0340,P007,3,0,4999.0,203,2024-11-03,2024-11-03,Debit Card
O00533,2024-09-24,C0590,P010,2,0,2199.0,98,2024-09-28,2024-09-28,Debit Card
O00534,2025-12-31,C0527,P008,3,20,5599.2,114,2026-01-07,2026-01-07,Wallet
O00535,2025-01-30,C0147,P001,3,10,2699.1,157,2025-02-06,2025-02-06,Debit Card
O00536,2025-04-29,C0634,P009,1,0,399.0,309,2025-05-01,2025-05-01,Credit Card
O00537,2024-04-12,C0089,P001,3,0,2999.0,264,2024-04-15,2024-04-15,UPI
O00538,2025-11-20,C0558,P010,2,0,2199.0,333,2025-11-23,2025-11-23,Credit Card
O00539,2025-09-28,C0029,P007,2,5,4749.05,291,2025-09-30,2025-09-30,Wallet
O00540,2024-09-30,C0550,P006,2,5,8549.05,381,2024-10-07,2024-10-09,Credit Card
O00541,2024-10-30,C0468,P003,1,10,7199.1,448,2024-11-02,2024-11-04,Wallet
O00542,2024-02-29,C0103,P011,1,0,1299.0,434,2024-03-07,2024-03-07,Debit Card
O00543,2025-12-26,C0201,P012,1,15,509.15,322,2026-01-02,2026-01-02,Credit Card
O00544,2025-01-28,C0423,P004,1,0,15999.0,301,2025-02-04,2025-02-03,PayPal
O00545,2024-11-03,C0199,P011,2,0,1299.0,278,2024-11-08,2024-11-08,PayPal
O00546,2024-06-28,C0496,P008,1,25,5249.25,469,2024-07-02,2024-07-04,Credit Card
O00547,2025-11-11,C0458,P003,2,15,6799.15,184,2025-11-14,2025-11-14,Wallet
O00548,2024-07-08,C0639,P009,2,0,399.0,362,2024-07-15,2024-07-14,PayPal
O00549,2024-08-25,C0288,P007,2,15,4249.15,472,2024-09-01,2024-09-01,UPI
O00550,2024-05-08,C0221,P008,2,5,6649.05,329,2024-05-10,2024-05-10,UPI
O00551,2024-11-25,C0131,P011,2,10,1169.1,477,2024-11-30,2024-11-29,Debit Card
O00552,2025-02-13,C0470,P004,4,10,14399.1,95,2025-02-17,2025-02-18,Debit Card
O00553,2025-02-16,C0107,P011,2,25,974.25,450,2025-02-21,2025-02-22,UPI
O00554,2025-12-13,C0471,P009,2,10,359.1,361,2025-12-17,2025-12-19,Wallet
O00555,2025-06-17,C0407,P007,2,5,4749.05,197,2025-06-24,2025-06-24,PayPal
O00556,2025-07-15,C0473,P002,1,5,5224.05,381,2025-07-17,2025-07-19,Wallet
O00557,2025-05-14,C0615,P005,2,5,3799.05,279,2025-05-16,2025-05-18,PayPal
O00558,2024-05-05,C0390,P006,1,10,8099.1,310,2024-05-09,2024-05-10,Debit Card
O00559,2024-01-31,C0308,P003,1,20,6399.2,364,2024-02-02,2024-02-02,Credit Card
O00560,2024-08-16,C0165,P002,1,0,5499.0,255,2024-08-19,2024-08-22,PayPal
O00561,2025-06-23,C0370,P009,1,25,299.25,412,2025-06-30,2025-07-03,Credit Card
O00562,2025-01-05,C0135,P008,1,5,6649.05,99,2025-01-08,2025-01-09,UPI
O00563,2024-04-30,C0122,P009,1,10,359.1,307,2024-05-02,2024-05-01,PayPal
O00564,2024-07-07,C0545,P009,3,0,399.0,280,2024-07-10,2024-07-13,Debit Card
O00565,2025-06-11,C0530,P001,2,20,2399.2,153,2025-06-14,2025-06-16,UPI
O00566,2025-12-30,C0235,P006,4,0,8999.0,129,2026-01-03,2026-01-04,Debit Card
O00567,2024-11-26,C0605,P004,1,20,12799.2,215,2024-11-28,2024-11-28,PayPal
O00568,2024-01-17,C0604,P006,3,20,7199.2,227,2024-01-21,2024-01-21,PayPal
O00569,2025-10-27,C0069,P011,2,15,1104.15,462,2025-10-29,2025-10-30,UPI
O00570,2024-05-09,C0064,P003,1,0,7999.0,98,2024-05-16,2024-05-17,PayPal
O00571,2024-07-14,C0091,P002,1,5,5224.05,479,2024-07-21,2024-07-20,UPI
O00572,2025-08-25,C0617,P002,1,5,5224.05,464,2025-08-28,2025-08-29,UPI
O00573,2025-10-10,C0603,P010,2,20,1759.2,411,2025-10-14,2025-10-14,PayPal
O00574,2024-06-02,C0295,P012,1,5,569.05,179,2024-06-05,2024-06-07,Wallet
O00575,2024-02-17,C0182,P012,2,20,479.2,467,2024-02-20,2024-02-19,PayPal
O00576,2025-04-24,C0395,P002,1,0,5499.0,325,2025-04-28,2025-04-29,Credit Card
O00577,2024-12-21,C0093,P002,1,0,5499.0,92,2024-12-26,2024-12-25,Debit Card
O00578,2024-03-24,C0146,P009,1,20,319.2,242,2024-03-27,2024-03-27,Wallet
